School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
H.M. SR. SEC. SCHOOL,06180101913,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,23,24,39,52,40,48,46,46,48,93,52,528,556,23,35,35
GGSSS ARJUN NAGAR,06180101914,Haryana,GURUGRAM,GURGAON,GSSS KADIPUR,ARJUN NAGAR,122001,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,65,69,73,122,112,131,78,650,650,0,22,22
R.M.S SR. SEC SCHOOL,06180101915,Haryana,GURUGRAM,GURGAON,GSSS ISLAMPUR,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,36,39,46,32,32,18,29,18,20,12,18,8,308,308,39,16,16
"AAKASH PUBLIC, SCHOOL",06180101916,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,27,27,51,59,59,76,68,71,85,70,143,94,830,830,27,39,39
HAPPY MODEL SR. SEC.,06180101919,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,48,44,58,50,60,54,58,50,64,60,38,35,619,619,44,22,22
SANTOSHI HIGH SCHOOL,06180101920,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,18,20,31,16,27,23,28,27,16,0,0,228,228,18,11,11
JANGIR BRAHMIM HIGH SCHOOL,06180101921,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,5,2,12,7,9,13,18,16,17,0,0,111,111,5,8,8
S.D. MEMORIAL HIGH SCHOOL,06180101922,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,194,201,241,241,220,239,227,254,287,243,268,194,2809,2950,201,93,93
ARYA ADARSH HIGH SCHOOL,06180101923,Haryana,GURUGRAM,GURGAON,GSSS KADIPUR,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,10,10,12,12,16,13,26,23,24,0,0,149,149,10,10,10
DAV PUBLIC SCHOOL SECTOR-14,06180101924,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,188,191,192,197,193,331,300,311,294,365,265,326,3153,3575,191,194,194
BLUE BELLS PUBLIC SCHOOL,06180101925,Haryana,GURUGRAM,GURGAON,GSSS KADIPUR,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,76,80,94,101,109,125,129,116,120,132,119,103,1304,1304,80,78,78
HERITAGE XPERIENTIAL LEARNING SCHOOL,06180101926,Haryana,GURUGRAM,GURGAON,GSSS WAZIRABAD,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,240,288,289,291,261,246,258,250,255,216,172,161,2927,3425,288,315,315
POLE STAR PUBLIC SCHOOL,06180101928,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,19,26,29,39,39,32,38,34,40,0,0,315,315,19,20,20
RISHI PUBLIC SCHOOL,06180101929,Haryana,GURUGRAM,GURGAON,GSSS JHARSA,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,29,29,36,38,39,35,41,37,63,65,39,43,494,514,29,27,27
MARIGOLD SECONDARY SCHOOL,06180101930,Haryana,GURUGRAM,GURGAON,GSSS KHANDSA,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,98,100,108,114,111,115,130,94,40,3,0,0,913,1050,100,50,50
JAI BHARTI HIGH SCHOOL,06180101931,Haryana,GURUGRAM,GURGAON,GSSS SHIKOHPUR,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,82,86,79,90,65,60,39,36,32,31,0,0,600,781,86,19,19
VINAY HIGH SCHOOL,06180101932,Haryana,GURUGRAM,GURGAON,GSSS DHANKOT,ARJUN NAGAR,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,27,34,49,57,50,65,71,103,139,106,0,0,701,701,34,16,16
NEW SHISHU KALYAN HIGH SCHOOL,06180101933,Haryana,GURUGRAM,GURGAON,GSSS DHANKOT,ARJUN NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,40,45,57,63,71,50,63,60,73,71,72,92,757,757,45,30,30
GGPS GURGAON VILLAGE,06180102002,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,2-Urban,105,95,104,94,123,0,0,0,0,0,0,0,521,521,95,10,10
SAK GGSSS GURGAON VILL,06180102003,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,115,150,139,132,153,127,78,894,894,0,26,26
GSSS GGN VILLAGE,06180102004,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,113,101,108,127,106,123,68,746,746,0,22,22
AVR PUBLIC SCHOOL,06180102005,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,45,62,71,49,69,86,70,65,62,69,55,40,743,743,62,38,38
Government Model Sanskriti Primary School Gurgaon Village,06180102006,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,78,82,138,113,114,0,0,0,0,0,0,0,525,525,82,16,16
LT. ATUL KATARYA MEMORIL SCHOOL,06180102007,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,127,128,114,138,141,127,113,91,90,99,0,0,1168,1362,128,63,63
"ISHU PUBLIC SCHOOL, GGN. VILL.",06180102008,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,17,38,30,31,26,23,35,0,0,0,0,230,230,17,8,8
MAHARISHI PUBLIC SCHOOL,06180102009,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,31,33,29,37,26,42,52,47,30,23,28,58,436,479,33,14,14
INTERNATIONAL DELHI PUBLIC SCHOOL,06180102010,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,26,20,28,30,22,17,28,18,0,0,0,0,189,231,20,10,10
Lord Krishna Public School,06180102011,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,2-Primary with Upper Primary,3-Co-educational,1,7,8-Unrecognized,8-Unrecognized,,2-Urban,4,5,7,3,6,1,0,0,0,0,0,0,26,41,5,6,6
SCR Model School,06180102012,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,16,83,106,95,109,98,105,35,0,0,0,0,647,647,83,30,30
Scholars pride public school,06180102025,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,GGN VILLAGE,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,33,20,25,23,25,17,11,19,0,0,0,0,173,200,20,9,9
Government Model Sanskriti Primary School A S Garden,06180102101,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,A/S GARDEN,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,51,55,64,106,91,0,0,0,0,0,0,0,367,367,55,15,15
ENTITY INTERNATIONAL SCHOOL,06180102102,Haryana,GURUGRAM,GURGAON,GSSS BASAI,A/S GARDEN,122001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,20,17,20,0,0,0,0,0,0,0,0,81,116,20,7,7
GPS RAJENDERA PARK,06180102301,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,69,55,95,79,91,0,0,0,0,0,0,0,389,389,55,21,21
RAJIV GANDHI H/SCHOOL,06180102303,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,27,40,45,48,49,47,53,33,42,36,0,0,420,420,40,10,10
SANTRA DEVI MEMORIAL PUBLIC SCHOOL,06180102304,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,13,23,15,16,0,0,0,0,0,0,0,83,112,13,5,5
GURUGRAM HIGH SCHOOL,06180102306,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,8,11,17,20,28,26,25,23,20,0,0,187,196,8,11,11
GOLDEN VALLEY PUBLIC SCHOOL,06180102309,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,40,50,85,87,90,85,115,102,8,13,0,0,675,675,50,20,20
Suraj Memorial Public School,06180102311,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,2,6,10,7,11,11,14,20,0,0,0,0,81,99,6,8,8
SANSKAR BHARTI PUBLIC SCHOOL,06180102313,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,34,30,35,35,28,38,35,34,0,0,0,0,269,304,30,12,12
"EURO International school, sec-109,GGn.",06180102314,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,RAJENDRA PARK,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,87,99,98,80,40,54,68,44,47,37,17,22,693,693,99,33,33
Government Model Sanskriti Primary School Bhim Garh Kheri,06180102401,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,BHIMGARH KHERI,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,64,57,91,134,113,0,0,0,0,0,0,0,459,459,57,11,11
GSSS BHIMGARH KHERI,06180102403,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,BHIMGARH KHERI,122001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,228,214,201,219,165,136,70,1233,1233,0,33,33
SWAMI MATHURADASS PUBLIC SCHOOL BHIM VIHAR BHIMGARH KHERI PART-1,06180102405,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,BHIMGARH KHERI,122001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,20,16,34,25,23,0,0,0,0,0,0,0,118,139,16,5,5
GPS MOHAMMED HERI,06180102501,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,MOHD. HERI,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,21,13,10,16,6,0,0,0,0,0,0,0,66,66,13,2,2
GPS PANWALA,06180102801,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,PANWALA,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,28,30,29,24,20,0,0,0,0,0,0,0,131,131,30,4,4
R P S SE. SEC. SCHOOL DAULTABA,06180102905,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,DAULATABAD,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,22,28,22,27,30,22,41,35,39,12,30,326,353,22,12,12
BHARAT HIGH SCHOOL DAULTABAD,06180102906,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,DAULATABAD,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,18,36,32,33,36,33,26,24,21,0,0,281,290,18,10,10
Amar Middle School,06180102911,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,DAULATABAD,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,14,19,42,26,21,18,8,0,0,0,0,156,164,14,9,9
"Perfect way school, ward no. 7",06180102913,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,DAULATABAD,122001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,27,29,27,23,16,0,0,0,0,0,0,0,122,170,29,8,8
GPS SURAT NAGAR,06180103001,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,SURAT NAGAR,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,63,97,76,93,72,0,0,0,0,0,0,0,401,401,97,12,12
"LORD KRISHNA CONVENT SCHOOL, SURAT NAGAR",06180103002,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,SURAT NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,32,66,43,55,49,79,65,69,66,7,14,570,577,32,13,13
B R MEMORIAL PUBLIC SCHOOL,06180103003,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,SURAT NAGAR,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,25,25,27,22,19,14,11,0,0,0,0,161,195,25,7,7
Cosmic Convent School,06180103004,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,SURAT NAGAR,122001,2-Primary with Upper Primary,3-Co-educational,1,7,8-Unrecognized,8-Unrecognized,,2-Urban,19,15,17,16,17,18,9,0,0,0,0,0,111,154,15,9,9
Ayasha public school,06180103005,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,SURAT NAGAR,122001,1-Primary,3-Co-educational,1,4,8-Unrecognized,8-Unrecognized,,2-Urban,17,15,7,8,0,0,0,0,0,0,0,0,47,97,15,6,6
Government Model Sanskriti Primary School Panchawali,06180103101,Haryana,GURUGRAM,GURGAON,GSSS DAULTABAD,PANCHAWALI,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,44,39,52,74,55,0,0,0,0,0,0,0,264,264,39,7,7
SKYLARK PUBLIC SCHOOL,06180103201,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,BHIMGARH KHERI,122001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,22,22,20,22,0,0,0,0,0,0,0,102,102,22,9,9
GSSS BAJGHERA,06180103401,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,BAJGHERA,122001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,54,44,42,48,45,42,31,306,306,0,14,14
Shivani Public School Bajghera,06180103404,Haryana,GURUGRAM,GURGAON,GSSS BHIMGARH KHERI,BAJGHERA,122001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,14,8,14,10,10,4,4,7,0,0,0,0,71,121,8,8,8
GSSS SARHAUL,06180103603,Haryana,GURUGRAM,GURGAON,GSSS SARHAUL,SAHRAUL,122001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,250,203,222,299,309,210,177,1670,1670,0,36,36
S V M PUBLIC SCHOOL,06180103604,Haryana,GURUGRAM,GURGAON,GSSS SARHAUL,SAHRAUL,122001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,28,20,28,23,27,0,0,0,0,0,0,0,126,200,20,7,7
LITTLE FLOWER IDEAL ENGLISH SCHOOL,06180103605,Haryana,GURUGRAM,GURGAON,GSSS SARHAUL,SAHRAUL,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,23,33,45,43,7,21,4,0,0,0,0,197,197,23,14,14
LIFE LIGHT PUBLIC SCHOOL,06180103706,Haryana,GURUGRAM,GURGAON,GSSS CARTERPURI,MOLAHERA,122001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,36,25,21,27,13,15,20,15,0,0,0,0,172,172,25,10,10
THE SHRI RAM SCHOOL,06180103808,Haryana,GURUGRAM,GURGAON,GSSS CHAKKARPUR,DLF PHASE 4 S 3,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,182,180,180,183,178,174,182,179,173,168,169,158,2106,2462,180,235,235
EURO INTERNATIONAL SCHOOL SECTOR 45 NEAR GREENWOOD CITY,06180103809,Haryana,GURUGRAM,GURGAON,GSSS JHARSA,DLF PHASE 4 S 3,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,64,68,61,65,58,62,44,60,53,50,59,48,692,770,68,42,42
JAI SIKARI SARKAR PUBLIC SCHOOL,06180103905,Haryana,GURUGRAM,GURGAON,GSSS CARTERPURI,CARTERPURI,122001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,0,1,4,1,1,1,1,0,0,0,0,0,9,9,1,9,9
"RBS PUBLIC SCHOOL, PALAM VIHAR,EXTENSION",06180103906,Haryana,GURUGRAM,GURGAON,GSSS CARTERPURI,CARTERPURI,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,38,34,34,25,23,16,16,7,0,0,0,0,193,193,34,12,12
Parents pride school,06180104007,Haryana,GURUGRAM,GURGAON,GSSS BASAI,BASAI,122001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,35,28,18,14,0,0,0,0,0,0,0,0,95,190,28,10,10
Government Model Sanskriti Primary School Bal No. 1,06180104101,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,BAL NO 1 GGN,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,37,23,34,34,30,0,0,0,0,0,0,0,158,158,23,5,5
WELFARE CENTRE FOR PERSONS WITH SHI GURGAON,06180104102,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,BAL NO 1 GGN,122001,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,13,11,12,15,16,11,10,15,14,0,0,124,124,13,6,6
Government Model Sanskriti Primary School R R Camp,06180104201,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,R.R. CAMP,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,44,54,50,55,48,0,0,0,0,0,0,0,251,251,54,8,8
GGMSPS BHIM NAGAR,06180104301,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,BHIM NAGAR,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,36,34,39,34,53,0,0,0,0,0,0,0,196,196,34,5,5
VISHVA BHARTI SCHOOL,06180104302,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,BHIM NAGAR,122001,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,11,31,31,21,0,0,0,0,0,0,0,105,105,11,7,7
GGSSS BHIM NAGAR,06180104305,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,BHIM NAGAR,122001,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,66,85,73,174,175,109,102,784,784,0,28,28
GURU DRONOCHARYA SHISKHA,06180104306,Haryana,GURUGRAM,GURGAON,GSSS ISLAMPUR,BHIM NAGAR,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,9,9,7,8,0,0,0,0,0,0,0,44,44,9,4,4
INDIRA GANDHI SR. SEC. P/S,06180104307,Haryana,GURUGRAM,GURGAON,GSSS SEC-4/7,BHIM NAGAR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,40,37,39,46,39,67,47,63,46,60,55,40,579,606,37,16,16
DAYANAND AADARSH SCHOOL,06180104308,Haryana,GURUGRAM,GURGAON,GGSSS JACOBPURA,BHIM NAGAR,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,24,40,64,37,29,25,25,0,0,0,0,253,271,24,6,6
Government Model Sanskriti Primary School Chakkarpur,06180104501,Haryana,GURUGRAM,GURGAON,GSSS CHAKKARPUR,CHAKKARPUR,122001,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,82,157,184,176,248,0,0,0,0,0,0,0,847,847,157,19,19
MEGHA PUBLIC SCHOOL,06180104504,Haryana,GURUGRAM,GURGAON,GSSS WAZIRABAD,CHAKKARPUR,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,43,48,45,51,51,32,32,41,0,0,0,0,343,465,48,19,19
VIVEK MIDLE SCHOOL,06180104505,Haryana,GURUGRAM,GURGAON,GSSS WAZIRABAD,CHAKKARPUR,122001,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,4,14,11,9,5,13,6,0,0,0,0,62,62,4,9,9
"LANCERS INTERNATIONAL SCHOOL, CHAKARPUR",06180104507,Haryana,GURUGRAM,GURGAON,GSSS CHAKKARPUR,D L PH#4/1,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,42,35,41,36,42,27,37,26,38,36,42,439,497,42,74,74
ELITE CENTRAL ACADEMY,06180104508,Haryana,GURUGRAM,GURGAON,GSSS CHAKKARPUR,CHAKKARPUR,122001,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,20,20,59,94,59,0,0,0,0,0,0,0,252,252,20,19,19
DPS INTERNATIONAL SOUTH CITY-II,06180104509,Haryana,GURUGRAM,GURGAON,GSSS ISLAMPUR,CHAKKARPUR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,55,52,107,97,102,78,83,84,93,73,56,58,938,1045,52,151,151
Shikshantar School,06180104510,Haryana,GURUGRAM,GURGAON,GSSS JHARSA,CHAKKARPUR,122001,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,135,134,122,133,130,114,114,103,115,78,84,66,1328,1592,134,188,188
VIKASH CONVENT SCHOOL,06180104603,Haryana,GURUGRAM,GURGAON,GSSS BHANDWARI,BALIA WAS,122001,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,4,4,16,6,5,6,27,0,0,0,0,0,68,77,4,7,7
GSSS BHANDWARI,06180104702,Haryana,GURUGRAM,GURGAON,GSSS BHANDWARI,BANDHWARI,122001,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,67,46,54,76,55,76,46,420,420,0,18,18
